infinitive,infinitive_english,indicative__present__form_1s,indicative__present__form_2s,indicative__present__form_3s,indicative__present__form_1p,indicative__present__form_2p,indicative__present__form_3p,indicative__present__gerund,indicative__present__pastparticiple,indicative__future__form_1s,indicative__future__form_2s,indicative__future__form_3s,indicative__future__form_1p,indicative__future__form_2p,indicative__future__form_3p,indicative__future__gerund,indicative__future__pastparticiple,indicative__imperfect__form_1s,indicative__imperfect__form_2s,indicative__imperfect__form_3s,indicative__imperfect__form_1p,indicative__imperfect__form_2p,indicative__imperfect__form_3p,indicative__imperfect__gerund,indicative__imperfect__pastparticiple,indicative__preterite__form_1s,indicative__preterite__form_2s,indicative__preterite__form_3s,indicative__preterite__form_1p,indicative__preterite__form_2p,indicative__preterite__form_3p,indicative__preterite__gerund,indicative__preterite__pastparticiple,indicative__conditional__form_1s,indicative__conditional__form_2s,indicative__conditional__form_3s,indicative__conditional__form_1p,indicative__conditional__form_2p,indicative__conditional__form_3p,indicative__conditional__gerund,indicative__conditional__pastparticiple,indicative__present_perfect__form_1s,indicative__present_perfect__form_2s,indicative__present_perfect__form_3s,indicative__present_perfect__form_1p,indicative__present_perfect__form_2p,indicative__present_perfect__form_3p,indicative__present_perfect__gerund,indicative__present_perfect__pastparticiple,indicative__future_perfect__form_1s,indicative__future_perfect__form_2s,indicative__future_perfect__form_3s,indicative__future_perfect__form_1p,indicative__future_perfect__form_2p,indicative__future_perfect__form_3p,indicative__future_perfect__gerund,indicative__future_perfect__pastparticiple,indicative__past_perfect__form_1s,indicative__past_perfect__form_2s,indicative__past_perfect__form_3s,indicative__past_perfect__form_1p,indicative__past_perfect__form_2p,indicative__past_perfect__form_3p,indicative__past_perfect__gerund,indicative__past_perfect__pastparticiple,indicative__preterite_(archaic)__form_1s,indicative__preterite_(archaic)__form_2s,indicative__preterite_(archaic)__form_3s,indicative__preterite_(archaic)__form_1p,indicative__preterite_(archaic)__form_2p,indicative__preterite_(archaic)__form_3p,indicative__preterite_(archaic)__gerund,indicative__preterite_(archaic)__pastparticiple,indicative__conditional_perfect__form_1s,indicative__conditional_perfect__form_2s,indicative__conditional_perfect__form_3s,indicative__conditional_perfect__form_1p,indicative__conditional_perfect__form_2p,indicative__conditional_perfect__form_3p,indicative__conditional_perfect__gerund,indicative__conditional_perfect__pastparticiple,subjunctive__present__form_1s,subjunctive__present__form_2s,subjunctive__present__form_3s,subjunctive__present__form_1p,subjunctive__present__form_2p,subjunctive__present__form_3p,subjunctive__present__gerund,subjunctive__present__pastparticiple,subjunctive__imperfect__form_1s,subjunctive__imperfect__form_2s,subjunctive__imperfect__form_3s,subjunctive__imperfect__form_1p,subjunctive__imperfect__form_2p,subjunctive__imperfect__form_3p,subjunctive__imperfect__gerund,subjunctive__imperfect__pastparticiple,subjunctive__future__form_1s,subjunctive__future__form_2s,subjunctive__future__form_3s,subjunctive__future__form_1p,subjunctive__future__form_2p,subjunctive__future__form_3p,subjunctive__future__gerund,subjunctive__future__pastparticiple,subjunctive__present_perfect__form_1s,subjunctive__present_perfect__form_2s,subjunctive__present_perfect__form_3s,subjunctive__present_perfect__form_1p,subjunctive__present_perfect__form_2p,subjunctive__present_perfect__form_3p,subjunctive__present_perfect__gerund,subjunctive__present_perfect__pastparticiple,subjunctive__future_perfect__form_1s,subjunctive__future_perfect__form_2s,subjunctive__future_perfect__form_3s,subjunctive__future_perfect__form_1p,subjunctive__future_perfect__form_2p,subjunctive__future_perfect__form_3p,subjunctive__future_perfect__gerund,subjunctive__future_perfect__pastparticiple,subjunctive__past_perfect__form_1s,subjunctive__past_perfect__form_2s,subjunctive__past_perfect__form_3s,subjunctive__past_perfect__form_1p,subjunctive__past_perfect__form_2p,subjunctive__past_perfect__form_3p,subjunctive__past_perfect__gerund,subjunctive__past_perfect__pastparticiple,imperative_affirmative__present__form_2s,imperative_affirmative__present__form_3s,imperative_affirmative__present__form_2p,imperative_affirmative__present__form_3p,imperative_affirmative__present__gerund,imperative_affirmative__present__pastparticiple,imperative_negative__present__form_2s,imperative_negative__present__form_3s,imperative_negative__present__form_2p,imperative_negative__present__form_3p,imperative_negative__present__gerund,imperative_negative__present__pastparticiple,infinitive_simple,id
estimar,"to estimate; to appraise; to esteem, respect",estimo,estimas,estima,estimamos,estimáis,estiman,estimando,estimado,estimaré,estimarás,estimará,estimaremos,estimaréis,estimarán,estimando,estimado,estimaba,estimabas,estimaba,estimábamos,estimabais,estimaban,estimando,estimado,estimé,estimaste,estimó,estimamos,estimasteis,estimaron,estimando,estimado,estimaría,estimarías,estimaría,estimaríamos,estimaríais,estimarían,estimando,estimado,he estimado,has estimado,ha estimado,hemos estimado,habéis estimado,han estimado,estimando,estimado,habré estimado,habrás estimado,habrá estimado,habremos estimado,habréis estimado,habrán estimado,estimando,estimado,había estimado,habías estimado,había estimado,habíamos estimado,habíais estimado,habían estimado,estimando,estimado,hube estimado,hubiste estimado,hubo estimado,hubimos estimado,hubisteis estimado,hubieron estimado,estimando,estimado,habría estimado,habrías estimado,habría estimado,habríamos estimado,habríais estimado,habrían estimado,estimando,estimado,estime,estimes,estime,estimemos,estiméis,estimen,estimando,estimado,estimara,estimaras,estimara,estimáramos,estimarais,estimaran,estimando,estimado,estimare,estimares,estimare,estimáremos,estimareis,estimaren,estimando,estimado,haya estimado,hayas estimado,haya estimado,hayamos estimado,hayáis estimado,hayan estimado,estimando,estimado,hubiere estimado,hubieres estimado,hubiere estimado,hubiéremos estimado,hubiereis estimado,hubieren estimado,estimando,estimado,hubiera estimado,hubieras estimado,hubiera estimado,hubiéramos estimado,hubierais estimado,hubieran estimado,estimando,estimado,estima,estimad,estime,estimen,estimando,estimado,no estimes,no estiméis,no estime,no estimen,estimando,estimado,estimar,307
estudiar,to study,estudio,estudias,estudia,estudiamos,estudiáis,estudian,estudiando,estudiado,estudiaré,estudiarás,estudiará,estudiaremos,estudiaréis,estudiarán,estudiando,estudiado,estudiaba,estudiabas,estudiaba,estudiábamos,estudiabais,estudiaban,estudiando,estudiado,estudié,estudiaste,estudió,estudiamos,estudiasteis,estudiaron,estudiando,estudiado,estudiaría,estudiarías,estudiaría,estudiaríamos,estudiaríais,estudiarían,estudiando,estudiado,he estudiado,has estudiado,ha estudiado,hemos estudiado,habéis estudiado,han estudiado,estudiando,estudiado,habré estudiado,habrás estudiado,habrá estudiado,habremos estudiado,habréis estudiado,habrán estudiado,estudiando,estudiado,había estudiado,habías estudiado,había estudiado,habíamos estudiado,habíais estudiado,habían estudiado,estudiando,estudiado,hube estudiado,hubiste estudiado,hubo estudiado,hubimos estudiado,hubisteis estudiado,hubieron estudiado,estudiando,estudiado,habría estudiado,habrías estudiado,habría estudiado,habríamos estudiado,habríais estudiado,habrían estudiado,estudiando,estudiado,estudie,estudies,estudie,estudiemos,estudiéis,estudien,estudiando,estudiado,estudiara,estudiaras,estudiara,estudiáramos,estudiarais,estudiaran,estudiando,estudiado,estudiare,estudiares,estudiare,estudiáremos,estudiareis,estudiaren,estudiando,estudiado,haya estudiado,hayas estudiado,haya estudiado,hayamos estudiado,hayáis estudiado,hayan estudiado,estudiando,estudiado,hubiere estudiado,hubieres estudiado,hubiere estudiado,hubiéremos estudiado,hubiereis estudiado,hubieren estudiado,estudiando,estudiado,hubiera estudiado,hubieras estudiado,hubiera estudiado,hubiéramos estudiado,hubierais estudiado,hubieran estudiado,estudiando,estudiado,estudia,estudiad,estudie,estudien,estudiando,estudiado,no estudies,no estudiéis,no estudie,no estudien,estudiando,estudiado,estudiar,308
evacuar,"to evacuate, empty",evacuo,evacuas,evacua,evacuamos,evacuáis,evacuan,evacuando,evacuado,evacuaré,evacuarás,evacuará,evacuaremos,evacuaréis,evacuarán,evacuando,evacuado,evacuaba,evacuabas,evacuaba,evacuábamos,evacuabais,evacuaban,evacuando,evacuado,evacué,evacuaste,evacuó,evacuamos,evacuasteis,evacuaron,evacuando,evacuado,evacuaría,evacuarías,evacuaría,evacuaríamos,evacuaríais,evacuarían,evacuando,evacuado,he evacuado,has evacuado,ha evacuado,hemos evacuado,habéis evacuado,han evacuado,evacuando,evacuado,habré evacuado,habrás evacuado,habrá evacuado,habremos evacuado,habréis evacuado,habrán evacuado,evacuando,evacuado,había evacuado,habías evacuado,había evacuado,habíamos evacuado,habíais evacuado,habían evacuado,evacuando,evacuado,hube evacuado,hubiste evacuado,hubo evacuado,hubimos evacuado,hubisteis evacuado,hubieron evacuado,evacuando,evacuado,habría evacuado,habrías evacuado,habría evacuado,habríamos evacuado,habríais evacuado,habrían evacuado,evacuando,evacuado,evacue,evacues,evacue,evacuemos,evacuéis,evacuen,evacuando,evacuado,evacuara,evacuaras,evacuara,evacuáramos,evacuarais,evacuaran,evacuando,evacuado,evacuare,evacuares,evacuare,evacuáremos,evacuareis,evacuaren,evacuando,evacuado,haya evacuado,hayas evacuado,haya evacuado,hayamos evacuado,hayáis evacuado,hayan evacuado,evacuando,evacuado,hubiere evacuado,hubieres evacuado,hubiere evacuado,hubiéremos evacuado,hubiereis evacuado,hubieren evacuado,evacuando,evacuado,hubiera evacuado,hubieras evacuado,hubiera evacuado,hubiéramos evacuado,hubierais evacuado,hubieran evacuado,evacuando,evacuado,evacua,evacuad,evacue,evacuen,evacuando,evacuado,no evacues,no evacuéis,no evacue,no evacuen,evacuando,evacuado,evacuar,309
evitar,to avoid; to prevent,evito,evitas,evita,evitamos,evitáis,evitan,evitando,evitado,evitaré,evitarás,evitará,evitaremos,evitaréis,evitarán,evitando,evitado,evitaba,evitabas,evitaba,evitábamos,evitabais,evitaban,evitando,evitado,evité,evitaste,evitó,evitamos,evitasteis,evitaron,evitando,evitado,evitaría,evitarías,evitaría,evitaríamos,evitaríais,evitarían,evitando,evitado,he evitado,has evitado,ha evitado,hemos evitado,habéis evitado,han evitado,evitando,evitado,habré evitado,habrás evitado,habrá evitado,habremos evitado,habréis evitado,habrán evitado,evitando,evitado,había evitado,habías evitado,había evitado,habíamos evitado,habíais evitado,habían evitado,evitando,evitado,hube evitado,hubiste evitado,hubo evitado,hubimos evitado,hubisteis evitado,hubieron evitado,evitando,evitado,habría evitado,habrías evitado,habría evitado,habríamos evitado,habríais evitado,habrían evitado,evitando,evitado,evite,evites,evite,evitemos,evitéis,eviten,evitando,evitado,evitara,evitaras,evitara,evitáramos,evitarais,evitaran,evitando,evitado,evitare,evitares,evitare,evitáremos,evitareis,evitaren,evitando,evitado,haya evitado,hayas evitado,haya evitado,hayamos evitado,hayáis evitado,hayan evitado,evitando,evitado,hubiere evitado,hubieres evitado,hubiere evitado,hubiéremos evitado,hubiereis evitado,hubieren evitado,evitando,evitado,hubiera evitado,hubieras evitado,hubiera evitado,hubiéramos evitado,hubierais evitado,hubieran evitado,evitando,evitado,evita,evitad,evite,eviten,evitando,evitado,no evites,no evitéis,no evite,no eviten,evitando,evitado,evitar,310
exhibir,"to exhibit, show, display",exhibo,exhibes,exhibe,exhibimos,exhibís,exhiben,exhibiendo,exhibido,exhibiré,exhibirás,exhibirá,exhibiremos,exhibiréis,exhibirán,exhibiendo,exhibido,exhibía,exhibías,exhibía,exhibíamos,exhibíais,exhibían,exhibiendo,exhibido,exhibí,exhibiste,exhibió,exhibimos,exhibisteis,exhibieron,exhibiendo,exhibido,exhibiría,exhibirías,exhibiría,exhibiríamos,exhibiríais,exhibirían,exhibiendo,exhibido,he exhibido,has exhibido,ha exhibido,hemos exhibido,habéis exhibido,han exhibido,exhibiendo,exhibido,habré exhibido,habrás exhibido,habrá exhibido,habremos exhibido,habréis exhibido,habrán exhibido,exhibiendo,exhibido,había exhibido,habías exhibido,había exhibido,habíamos exhibido,habíais exhibido,habían exhibido,exhibiendo,exhibido,hube exhibido,hubiste exhibido,hubo exhibido,hubimos exhibido,hubisteis exhibido,hubieron exhibido,exhibiendo,exhibido,habría exhibido,habrías exhibido,habría exhibido,habríamos exhibido,habríais exhibido,habrían exhibido,exhibiendo,exhibido,exhiba,exhibas,exhiba,exhibamos,exhibáis,exhiban,exhibiendo,exhibido,exhibiera,exhibieras,exhibiera,exhibiéramos,exhibierais,exhibieran,exhibiendo,exhibido,exhibiere,exhibieres,exhibiere,exhibiéremos,exhibiereis,exhibieren,exhibiendo,exhibido,haya exhibido,hayas exhibido,haya exhibido,hayamos exhibido,hayáis exhibido,hayan exhibido,exhibiendo,exhibido,hubiere exhibido,hubieres exhibido,hubiere exhibido,hubiéremos exhibido,hubiereis exhibido,hubieren exhibido,exhibiendo,exhibido,hubiera exhibido,hubieras exhibido,hubiera exhibido,hubiéramos exhibido,hubierais exhibido,hubieran exhibido,exhibiendo,exhibido,exhibe,exhibid,exhiba,exhiban,exhibiendo,exhibido,no exhibas,no exhibáis,no exhiba,no exhiban,exhibiendo,exhibido,exhibir,311
exigir,"to demand, require",exijo,exiges,exige,exigimos,exigís,exigen,exigiendo,exigido,exigiré,exigirás,exigirá,exigiremos,exigiréis,exigirán,exigiendo,exigido,exigía,exigías,exigía,exigíamos,exigíais,exigían,exigiendo,exigido,exigí,exigiste,exigió,exigimos,exigisteis,exigieron,exigiendo,exigido,exigiría,exigirías,exigiría,exigiríamos,exigiríais,exigirían,exigiendo,exigido,he exigido,has exigido,ha exigido,hemos exigido,habéis exigido,han exigido,exigiendo,exigido,habré exigido,habrás exigido,habrá exigido,habremos exigido,habréis exigido,habrán exigido,exigiendo,exigido,había exigido,habías exigido,había exigido,habíamos exigido,habíais exigido,habían exigido,exigiendo,exigido,hube exigido,hubiste exigido,hubo exigido,hubimos exigido,hubisteis exigido,hubieron exigido,exigiendo,exigido,habría exigido,habrías exigido,habría exigido,habríamos exigido,habríais exigido,habrían exigido,exigiendo,exigido,exija,exijas,exija,exijamos,exijáis,exijan,exigiendo,exigido,exigiera,exigieras,exigiera,exigiéramos,exigierais,exigieran,exigiendo,exigido,exigiere,exigieres,exigiere,exigiéremos,exigiereis,exigieren,exigiendo,exigido,haya exigido,hayas exigido,haya exigido,hayamos exigido,hayáis exigido,hayan exigido,exigiendo,exigido,hubiere exigido,hubieres exigido,hubiere exigido,hubiéremos exigido,hubiereis exigido,hubieren exigido,exigiendo,exigido,hubiera exigido,hubieras exigido,hubiera exigido,hubiéramos exigido,hubierais exigido,hubieran exigido,exigiendo,exigido,exige,exigid,exija,exijan,exigiendo,exigido,no exijas,no exijáis,no exija,no exijan,exigiendo,exigido,exigir,312
explicar,to explain,explico,explicas,explica,explicamos,explicáis,explican,explicando,explicado,explicaré,explicarás,explicará,explicaremos,explicaréis,explicarán,explicando,explicado,explicaba,explicabas,explicaba,explicábamos,explicabais,explicaban,explicando,explicado,expliqué,explicaste,explicó,explicamos,explicasteis,explicaron,explicando,explicado,explicaría,explicarías,explicaría,explicaríamos,explicaríais,explicarían,explicando,explicado,he explicado,has explicado,ha explicado,hemos explicado,habéis explicado,han explicado,explicando,explicado,habré explicado,habrás explicado,habrá explicado,habremos explicado,habréis explicado,habrán explicado,explicando,explicado,había explicado,habías explicado,había explicado,habíamos explicado,habíais explicado,habían explicado,explicando,explicado,hube explicado,hubiste explicado,hubo explicado,hubimos explicado,hubisteis explicado,hubieron explicado,explicando,explicado,habría explicado,habrías explicado,habría explicado,habríamos explicado,habríais explicado,habrían explicado,explicando,explicado,explique,expliques,explique,expliquemos,expliquéis,expliquen,explicando,explicado,explicara,explicaras,explicara,explicáramos,explicarais,explicaran,explicando,explicado,explicare,explicares,explicare,explicáremos,explicareis,explicaren,explicando,explicado,haya explicado,hayas explicado,haya explicado,hayamos explicado,hayáis explicado,hayan explicado,explicando,explicado,hubiere explicado,hubieres explicado,hubiere explicado,hubiéremos explicado,hubiereis explicado,hubieren explicado,explicando,explicado,hubiera explicado,hubieras explicado,hubiera explicado,hubiéramos explicado,hubierais explicado,hubieran explicado,explicando,explicado,explica,explicad,explique,expliquen,explicando,explicado,no expliques,no expliquéis,no explique,no expliquen,explicando,explicado,explicar,313
explorar,to explore; to pioneer,exploro,exploras,explora,exploramos,exploráis,exploran,explorando,explorado,exploraré,explorarás,explorará,exploraremos,exploraréis,explorarán,explorando,explorado,exploraba,explorabas,exploraba,explorábamos,explorabais,exploraban,explorando,explorado,exploré,exploraste,exploró,exploramos,explorasteis,exploraron,explorando,explorado,exploraría,explorarías,exploraría,exploraríamos,exploraríais,explorarían,explorando,explorado,he explorado,has explorado,ha explorado,hemos explorado,habéis explorado,han explorado,explorando,explorado,habré explorado,habrás explorado,habrá explorado,habremos explorado,habréis explorado,habrán explorado,explorando,explorado,había explorado,habías explorado,había explorado,habíamos explorado,habíais explorado,habían explorado,explorando,explorado,hube explorado,hubiste explorado,hubo explorado,hubimos explorado,hubisteis explorado,hubieron explorado,explorando,explorado,habría explorado,habrías explorado,habría explorado,habríamos explorado,habríais explorado,habrían explorado,explorando,explorado,explore,explores,explore,exploremos,exploréis,exploren,explorando,explorado,explorara,exploraras,explorara,exploráramos,explorarais,exploraran,explorando,explorado,explorare,explorares,explorare,exploráremos,explorareis,exploraren,explorando,explorado,haya explorado,hayas explorado,haya explorado,hayamos explorado,hayáis explorado,hayan explorado,explorando,explorado,hubiere explorado,hubieres explorado,hubiere explorado,hubiéremos explorado,hubiereis explorado,hubieren explorado,explorando,explorado,hubiera explorado,hubieras explorado,hubiera explorado,hubiéramos explorado,hubierais explorado,hubieran explorado,explorando,explorado,explora,explorad,explore,exploren,explorando,explorado,no explores,no exploréis,no explore,no exploren,explorando,explorado,explorar,314
explotar,to exploit; to explode,exploto,explotas,explota,explotamos,explotáis,explotan,explotando,explotado,explotaré,explotarás,explotará,explotaremos,explotaréis,explotarán,explotando,explotado,explotaba,explotabas,explotaba,explotábamos,explotabais,explotaban,explotando,explotado,exploté,explotaste,explotó,explotamos,explotasteis,explotaron,explotando,explotado,explotaría,explotarías,explotaría,explotaríamos,explotaríais,explotarían,explotando,explotado,he explotado,has explotado,ha explotado,hemos explotado,habéis explotado,han explotado,explotando,explotado,habré explotado,habrás explotado,habrá explotado,habremos explotado,habréis explotado,habrán explotado,explotando,explotado,había explotado,habías explotado,había explotado,habíamos explotado,habíais explotado,habían explotado,explotando,explotado,hube explotado,hubiste explotado,hubo explotado,hubimos explotado,hubisteis explotado,hubieron explotado,explotando,explotado,habría explotado,habrías explotado,habría explotado,habríamos explotado,habríais explotado,habrían explotado,explotando,explotado,explote,explotes,explote,explotemos,explotéis,exploten,explotando,explotado,explotara,explotaras,explotara,explotáramos,explotarais,explotaran,explotando,explotado,explotare,explotares,explotare,explotáremos,explotareis,explotaren,explotando,explotado,haya explotado,hayas explotado,haya explotado,hayamos explotado,hayáis explotado,hayan explotado,explotando,explotado,hubiere explotado,hubieres explotado,hubiere explotado,hubiéremos explotado,hubiereis explotado,hubieren explotado,explotando,explotado,hubiera explotado,hubieras explotado,hubiera explotado,hubiéramos explotado,hubierais explotado,hubieran explotado,explotando,explotado,explota,explotad,explote,exploten,explotando,explotado,no explotes,no explotéis,no explote,no exploten,explotando,explotado,explotar,315
exponer,to expose,expongo,expones,expone,exponemos,exponéis,exponen,exponiendo,expuesto,expondré,expondrás,expondrá,expondremos,expondréis,expondrán,exponiendo,expuesto,exponía,exponías,exponía,exponíamos,exponíais,exponían,exponiendo,expuesto,expuse,expusiste,expuso,expusimos,expusisteis,expusieron,exponiendo,expuesto,expondría,expondrías,expondría,expondríamos,expondríais,expondrían,exponiendo,expuesto,he expuesto,has expuesto,ha expuesto,hemos expuesto,habéis expuesto,han expuesto,exponiendo,expuesto,habré expuesto,habrás expuesto,habrá expuesto,habremos expuesto,habréis expuesto,habrán expuesto,exponiendo,expuesto,había expuesto,habías expuesto,había expuesto,habíamos expuesto,habíais expuesto,habían expuesto,exponiendo,expuesto,hube expuesto,hubiste expuesto,hubo expuesto,hubimos expuesto,hubisteis expuesto,hubieron expuesto,exponiendo,expuesto,habría expuesto,habrías expuesto,habría expuesto,habríamos expuesto,habríais expuesto,habrían expuesto,exponiendo,expuesto,exponga,expongas,exponga,expongamos,expongáis,expongan,exponiendo,expuesto,expusiera,expusieras,expusiera,expusiéramos,expusierais,expusieran,exponiendo,expuesto,expusiere,expusieres,expusiere,expusiéremos,expusiereis,expusieren,exponiendo,expuesto,haya expuesto,hayas expuesto,haya expuesto,hayamos expuesto,hayáis expuesto,hayan expuesto,exponiendo,expuesto,hubiere expuesto,hubieres expuesto,hubiere expuesto,hubiéremos expuesto,hubiereis expuesto,hubieren expuesto,exponiendo,expuesto,hubiera expuesto,hubieras expuesto,hubiera expuesto,hubiéramos expuesto,hubierais expuesto,hubieran expuesto,exponiendo,expuesto,expón,exponed,exponga,expongan,exponiendo,expuesto,no expongas,no expongáis,no exponga,no expongan,exponiendo,expuesto,exponer,316
exportar,to export,exporto,exportas,exporta,exportamos,exportáis,exportan,exportando,exportado,exportaré,exportarás,exportará,exportaremos,exportaréis,exportarán,exportando,exportado,exportaba,exportabas,exportaba,exportábamos,exportabais,exportaban,exportando,exportado,exporté,exportaste,exportó,exportamos,exportasteis,exportaron,exportando,exportado,exportaría,exportarías,exportaría,exportaríamos,exportaríais,exportarían,exportando,exportado,he exportado,has exportado,ha exportado,hemos exportado,habéis exportado,han exportado,exportando,exportado,habré exportado,habrás exportado,habrá exportado,habremos exportado,habréis exportado,habrán exportado,exportando,exportado,había exportado,habías exportado,había exportado,habíamos exportado,habíais exportado,habían exportado,exportando,exportado,hube exportado,hubiste exportado,hubo exportado,hubimos exportado,hubisteis exportado,hubieron exportado,exportando,exportado,habría exportado,habrías exportado,habría exportado,habríamos exportado,habríais exportado,habrían exportado,exportando,exportado,exporte,exportes,exporte,exportemos,exportéis,exporten,exportando,exportado,exportara,exportaras,exportara,exportáramos,exportarais,exportaran,exportando,exportado,exportare,exportares,exportare,exportáremos,exportareis,exportaren,exportando,exportado,haya exportado,hayas exportado,haya exportado,hayamos exportado,hayáis exportado,hayan exportado,exportando,exportado,hubiere exportado,hubieres exportado,hubiere exportado,hubiéremos exportado,hubiereis exportado,hubieren exportado,exportando,exportado,hubiera exportado,hubieras exportado,hubiera exportado,hubiéramos exportado,hubierais exportado,hubieran exportado,exportando,exportado,exporta,exportad,exporte,exporten,exportando,exportado,no exportes,no exportéis,no exporte,no exporten,exportando,exportado,exportar,317
expresar,"to express, voice, state",expreso,expresas,expresa,expresamos,expresáis,expresan,expresando,expresado,expresaré,expresarás,expresará,expresaremos,expresaréis,expresarán,expresando,expresado,expresaba,expresabas,expresaba,expresábamos,expresabais,expresaban,expresando,expresado,expresé,expresaste,expresó,expresamos,expresasteis,expresaron,expresando,expresado,expresaría,expresarías,expresaría,expresaríamos,expresaríais,expresarían,expresando,expresado,he expresado,has expresado,ha expresado,hemos expresado,habéis expresado,han expresado,expresando,expresado,habré expresado,habrás expresado,habrá expresado,habremos expresado,habréis expresado,habrán expresado,expresando,expresado,había expresado,habías expresado,había expresado,habíamos expresado,habíais expresado,habían expresado,expresando,expresado,hube expresado,hubiste expresado,hubo expresado,hubimos expresado,hubisteis expresado,hubieron expresado,expresando,expresado,habría expresado,habrías expresado,habría expresado,habríamos expresado,habríais expresado,habrían expresado,expresando,expresado,exprese,expreses,exprese,expresemos,expreséis,expresen,expresando,expresado,expresara,expresaras,expresara,expresáramos,expresarais,expresaran,expresando,expresado,expresare,expresares,expresare,expresáremos,expresareis,expresaren,expresando,expresado,haya expresado,hayas expresado,haya expresado,hayamos expresado,hayáis expresado,hayan expresado,expresando,expresado,hubiere expresado,hubieres expresado,hubiere expresado,hubiéremos expresado,hubiereis expresado,hubieren expresado,expresando,expresado,hubiera expresado,hubieras expresado,hubiera expresado,hubiéramos expresado,hubierais expresado,hubieran expresado,expresando,expresado,expresa,expresad,exprese,expresen,expresando,expresado,no expreses,no expreséis,no exprese,no expresen,expresando,expresado,expresar,318
extender,to extend,extiendo,extiendes,extiende,extendemos,extendéis,extienden,extendiendo,extendido,extenderé,extenderás,extenderá,extenderemos,extenderéis,extenderán,extendiendo,extendido,extendía,extendías,extendía,extendíamos,extendíais,extendían,extendiendo,extendido,extendí,extendiste,extendió,extendimos,extendisteis,extendieron,extendiendo,extendido,extendería,extenderías,extendería,extenderíamos,extenderíais,extenderían,extendiendo,extendido,he extendido,has extendido,ha extendido,hemos extendido,habéis extendido,han extendido,extendiendo,extendido,habré extendido,habrás extendido,habrá extendido,habremos extendido,habréis extendido,habrán extendido,extendiendo,extendido,había extendido,habías extendido,había extendido,habíamos extendido,habíais extendido,habían extendido,extendiendo,extendido,hube extendido,hubiste extendido,hubo extendido,hubimos extendido,hubisteis extendido,hubieron extendido,extendiendo,extendido,habría extendido,habrías extendido,habría extendido,habríamos extendido,habríais extendido,habrían extendido,extendiendo,extendido,extienda,extiendas,extienda,extendamos,extendáis,extiendan,extendiendo,extendido,extendiera,extendieras,extendiera,extendiéramos,extendierais,extendieran,extendiendo,extendido,extendiere,extendieres,extendiere,extendiéremos,extendiereis,extendieren,extendiendo,extendido,haya extendido,hayas extendido,haya extendido,hayamos extendido,hayáis extendido,hayan extendido,extendiendo,extendido,hubiere extendido,hubieres extendido,hubiere extendido,hubiéremos extendido,hubiereis extendido,hubieren extendido,extendiendo,extendido,hubiera extendido,hubieras extendido,hubiera extendido,hubiéramos extendido,hubierais extendido,hubieran extendido,extendiendo,extendido,extiende,extended,extienda,extiendan,extendiendo,extendido,no extiendas,no extendáis,no extienda,no extiendan,extendiendo,extendido,extender,319
extinguir,"to extinguish, put out",extingo,extingues,extingue,extinguimos,extinguís,extinguen,extinguiendo,extinguido,extinguiré,extinguirás,extinguirá,extinguiremos,extinguiréis,extinguirán,extinguiendo,extinguido,extinguía,extinguías,extinguía,extinguíamos,extinguíais,extinguían,extinguiendo,extinguido,extinguí,extinguiste,extinguió,extinguimos,extinguisteis,extinguieron,extinguiendo,extinguido,extinguiría,extinguirías,extinguiría,extinguiríamos,extinguiríais,extinguirían,extinguiendo,extinguido,he extinguido,has extinguido,ha extinguido,hemos extinguido,habéis extinguido,han extinguido,extinguiendo,extinguido,habré extinguido,habrás extinguido,habrá extinguido,habremos extinguido,habréis extinguido,habrán extinguido,extinguiendo,extinguido,había extinguido,habías extinguido,había extinguido,habíamos extinguido,habíais extinguido,habían extinguido,extinguiendo,extinguido,hube extinguido,hubiste extinguido,hubo extinguido,hubimos extinguido,hubisteis extinguido,hubieron extinguido,extinguiendo,extinguido,habría extinguido,habrías extinguido,habría extinguido,habríamos extinguido,habríais extinguido,habrían extinguido,extinguiendo,extinguido,extinga,extingas,extinga,extingamos,extingáis,extingan,extinguiendo,extinguido,extinguiera,extinguieras,extinguiera,extinguiéramos,extinguierais,extinguieran,extinguiendo,extinguido,extinguiere,extinguieres,extinguiere,extinguiéremos,extinguiereis,extinguieren,extinguiendo,extinguido,haya extinguido,hayas extinguido,haya extinguido,hayamos extinguido,hayáis extinguido,hayan extinguido,extinguiendo,extinguido,hubiere extinguido,hubieres extinguido,hubiere extinguido,hubiéremos extinguido,hubiereis extinguido,hubieren extinguido,extinguiendo,extinguido,hubiera extinguido,hubieras extinguido,hubiera extinguido,hubiéramos extinguido,hubierais extinguido,hubieran extinguido,extinguiendo,extinguido,extingue,extinguid,extinga,extingan,extinguiendo,extinguido,no extingas,no extingáis,no extinga,no extingan,extinguiendo,extinguido,extinguir,320
